"asset_id","family","platform","placement","width","height","composition","copy_mode","theme","approval_state","sensitive","export_filename"
"alfred-flagship-launch__event-webinar__facebook__cover__illustration-led__long__dark","event-webinar","facebook","cover","1640","924","illustration-led","long","dark","draft","false","alfred-flagship-launch__event-webinar__facebook-cover__illustration-led__long__dark__v0_1_0__1x.png"
"alfred-flagship-launch__event-webinar__facebook__cover__illustration-led__long__light","event-webinar","facebook","cover","1640","924","illustration-led","long","light","draft","false","alfred-flagship-launch__event-webinar__facebook-cover__illustration-led__long__light__v0_1_0__1x.png"
"alfred-flagship-launch__event-webinar__facebook__event-cover__editorial-led__short__dark","event-webinar","facebook","event-cover","1920","1005","editorial-led","short","dark","draft","false","alfred-flagship-launch__event-webinar__facebook-event-cover__editorial-led__short__dark__v0_1_0__1x.png"
"alfred-flagship-launch__event-webinar__facebook__event-cover__editorial-led__short__light","event-webinar","facebook","event-cover","1920","1005","editorial-led","short","light","draft","false","alfred-flagship-launch__event-webinar__facebook-event-cover__editorial-led__short__light__v0_1_0__1x.png"
"alfred-flagship-launch__event-webinar__facebook__event-cover__editorial-led__medium__dark","event-webinar","facebook","event-cover","1920","1005","editorial-led","medium","dark","draft","false","alfred-flagship-launch__event-webinar__facebook-event-cover__editorial-led__medium__dark__v0_1_0__1x.png"
"alfred-flagship-launch__event-webinar__facebook__event-cover__editorial-led__medium__light","event-webinar","facebook","event-cover","1920","1005","editorial-led","medium","light","draft","false","alfred-flagship-launch__event-webinar__facebook-event-cover__editorial-led__medium__light__v0_1_0__1x.png"
"alfred-flagship-launch__event-webinar__facebook__event-cover__editorial-led__long__dark","event-webinar","facebook","event-cover","1920","1005","editorial-led","long","dark","draft","false","alfred-flagship-launch__event-webinar__facebook-event-cover__editorial-led__long__dark__v0_1_0__1x.png"
"alfred-flagship-launch__event-webinar__facebook__event-cover__editorial-led__long__light","event-webinar","facebook","event-cover","1920","1005","editorial-led","long","light","draft","false","alfred-flagship-launch__event-webinar__facebook-event-cover__editorial-led__long__light__v0_1_0__1x.png"
"alfred-flagship-launch__event-webinar__facebook__event-cover__product-led__short__dark","event-webinar","facebook","event-cover","1920","1005","product-led","short","dark","draft","false","alfred-flagship-launch__event-webinar__facebook-event-cover__product-led__short__dark__v0_1_0__1x.png"
"alfred-flagship-launch__event-webinar__facebook__event-cover__product-led__short__light","event-webinar","facebook","event-cover","1920","1005","product-led","short","light","draft","false","alfred-flagship-launch__event-webinar__facebook-event-cover__product-led__short__light__v0_1_0__1x.png"
"alfred-flagship-launch__event-webinar__facebook__event-cover__product-led__medium__dark","event-webinar","facebook","event-cover","1920","1005","product-led","medium","dark","draft","false","alfred-flagship-launch__event-webinar__facebook-event-cover__product-led__medium__dark__v0_1_0__1x.png"
"alfred-flagship-launch__event-webinar__facebook__event-cover__product-led__medium__light","event-webinar","facebook","event-cover","1920","1005","product-led","medium","light","draft","false","alfred-flagship-launch__event-webinar__facebook-event-cover__product-led__medium__light__v0_1_0__1x.png"
"alfred-flagship-launch__event-webinar__facebook__event-cover__product-led__long__dark","event-webinar","facebook","event-cover","1920","1005","product-led","long","dark","draft","false","alfred-flagship-launch__event-webinar__facebook-event-cover__product-led__long__dark__v0_1_0__1x.png"
"alfred-flagship-launch__event-webinar__facebook__event-cover__product-led__long__light","event-webinar","facebook","event-cover","1920","1005","product-led","long","light","draft","false","alfred-flagship-launch__event-webinar__facebook-event-cover__product-led__long__light__v0_1_0__1x.png"
"alfred-flagship-launch__event-webinar__facebook__event-cover__illustration-led__short__dark","event-webinar","facebook","event-cover","1920","1005","illustration-led","short","dark","draft","false","alfred-flagship-launch__event-webinar__facebook-event-cover__illustration-led__short__dark__v0_1_0__1x.png"
"alfred-flagship-launch__event-webinar__facebook__event-cover__illustration-led__short__light","event-webinar","facebook","event-cover","1920","1005","illustration-led","short","light","draft","false","alfred-flagship-launch__event-webinar__facebook-event-cover__illustration-led__short__light__v0_1_0__1x.png"
"alfred-flagship-launch__event-webinar__facebook__event-cover__illustration-led__medium__dark","event-webinar","facebook","event-cover","1920","1005","illustration-led","medium","dark","draft","false","alfred-flagship-launch__event-webinar__facebook-event-cover__illustration-led__medium__dark__v0_1_0__1x.png"
"alfred-flagship-launch__event-webinar__facebook__event-cover__illustration-led__medium__light","event-webinar","facebook","event-cover","1920","1005","illustration-led","medium","light","draft","false","alfred-flagship-launch__event-webinar__facebook-event-cover__illustration-led__medium__light__v0_1_0__1x.png"
"alfred-flagship-launch__event-webinar__facebook__event-cover__illustration-led__long__dark","event-webinar","facebook","event-cover","1920","1005","illustration-led","long","dark","draft","false","alfred-flagship-launch__event-webinar__facebook-event-cover__illustration-led__long__dark__v0_1_0__1x.png"
"alfred-flagship-launch__event-webinar__facebook__event-cover__illustration-led__long__light","event-webinar","facebook","event-cover","1920","1005","illustration-led","long","light","draft","false","alfred-flagship-launch__event-webinar__facebook-event-cover__illustration-led__long__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__linkedin__portrait__editorial-led__short__dark","retargeting-product-proof","linkedin","portrait","1200","1350","editorial-led","short","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__linkedin-portrait__editorial-led__short__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__linkedin__portrait__editorial-led__short__light","retargeting-product-proof","linkedin","portrait","1200","1350","editorial-led","short","light","draft","false","alfred-flagship-launch__retargeting-product-proof__linkedin-portrait__editorial-led__short__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__linkedin__portrait__editorial-led__medium__dark","retargeting-product-proof","linkedin","portrait","1200","1350","editorial-led","medium","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__linkedin-portrait__editorial-led__medium__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__linkedin__portrait__editorial-led__medium__light","retargeting-product-proof","linkedin","portrait","1200","1350","editorial-led","medium","light","draft","false","alfred-flagship-launch__retargeting-product-proof__linkedin-portrait__editorial-led__medium__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__linkedin__portrait__editorial-led__long__dark","retargeting-product-proof","linkedin","portrait","1200","1350","editorial-led","long","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__linkedin-portrait__editorial-led__long__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__linkedin__portrait__editorial-led__long__light","retargeting-product-proof","linkedin","portrait","1200","1350","editorial-led","long","light","draft","false","alfred-flagship-launch__retargeting-product-proof__linkedin-portrait__editorial-led__long__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__linkedin__portrait__product-led__short__dark","retargeting-product-proof","linkedin","portrait","1200","1350","product-led","short","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__linkedin-portrait__product-led__short__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__linkedin__portrait__product-led__short__light","retargeting-product-proof","linkedin","portrait","1200","1350","product-led","short","light","draft","false","alfred-flagship-launch__retargeting-product-proof__linkedin-portrait__product-led__short__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__linkedin__portrait__product-led__medium__dark","retargeting-product-proof","linkedin","portrait","1200","1350","product-led","medium","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__linkedin-portrait__product-led__medium__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__linkedin__portrait__product-led__medium__light","retargeting-product-proof","linkedin","portrait","1200","1350","product-led","medium","light","draft","false","alfred-flagship-launch__retargeting-product-proof__linkedin-portrait__product-led__medium__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__linkedin__portrait__product-led__long__dark","retargeting-product-proof","linkedin","portrait","1200","1350","product-led","long","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__linkedin-portrait__product-led__long__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__linkedin__portrait__product-led__long__light","retargeting-product-proof","linkedin","portrait","1200","1350","product-led","long","light","draft","false","alfred-flagship-launch__retargeting-product-proof__linkedin-portrait__product-led__long__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__linkedin__portrait__illustration-led__short__dark","retargeting-product-proof","linkedin","portrait","1200","1350","illustration-led","short","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__linkedin-portrait__illustration-led__short__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__linkedin__portrait__illustration-led__short__light","retargeting-product-proof","linkedin","portrait","1200","1350","illustration-led","short","light","draft","false","alfred-flagship-launch__retargeting-product-proof__linkedin-portrait__illustration-led__short__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__linkedin__portrait__illustration-led__medium__dark","retargeting-product-proof","linkedin","portrait","1200","1350","illustration-led","medium","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__linkedin-portrait__illustration-led__medium__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__linkedin__portrait__illustration-led__medium__light","retargeting-product-proof","linkedin","portrait","1200","1350","illustration-led","medium","light","draft","false","alfred-flagship-launch__retargeting-product-proof__linkedin-portrait__illustration-led__medium__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__linkedin__portrait__illustration-led__long__dark","retargeting-product-proof","linkedin","portrait","1200","1350","illustration-led","long","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__linkedin-portrait__illustration-led__long__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__linkedin__portrait__illustration-led__long__light","retargeting-product-proof","linkedin","portrait","1200","1350","illustration-led","long","light","draft","false","alfred-flagship-launch__retargeting-product-proof__linkedin-portrait__illustration-led__long__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__linkedin__square__editorial-led__short__dark","retargeting-product-proof","linkedin","square","1200","1200","editorial-led","short","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__linkedin-square__editorial-led__short__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__linkedin__square__editorial-led__short__light","retargeting-product-proof","linkedin","square","1200","1200","editorial-led","short","light","draft","false","alfred-flagship-launch__retargeting-product-proof__linkedin-square__editorial-led__short__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__linkedin__square__editorial-led__medium__dark","retargeting-product-proof","linkedin","square","1200","1200","editorial-led","medium","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__linkedin-square__editorial-led__medium__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__linkedin__square__editorial-led__medium__light","retargeting-product-proof","linkedin","square","1200","1200","editorial-led","medium","light","draft","false","alfred-flagship-launch__retargeting-product-proof__linkedin-square__editorial-led__medium__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__linkedin__square__editorial-led__long__dark","retargeting-product-proof","linkedin","square","1200","1200","editorial-led","long","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__linkedin-square__editorial-led__long__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__linkedin__square__editorial-led__long__light","retargeting-product-proof","linkedin","square","1200","1200","editorial-led","long","light","draft","false","alfred-flagship-launch__retargeting-product-proof__linkedin-square__editorial-led__long__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__linkedin__square__product-led__short__dark","retargeting-product-proof","linkedin","square","1200","1200","product-led","short","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__linkedin-square__product-led__short__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__linkedin__square__product-led__short__light","retargeting-product-proof","linkedin","square","1200","1200","product-led","short","light","draft","false","alfred-flagship-launch__retargeting-product-proof__linkedin-square__product-led__short__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__linkedin__square__product-led__medium__dark","retargeting-product-proof","linkedin","square","1200","1200","product-led","medium","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__linkedin-square__product-led__medium__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__linkedin__square__product-led__medium__light","retargeting-product-proof","linkedin","square","1200","1200","product-led","medium","light","draft","false","alfred-flagship-launch__retargeting-product-proof__linkedin-square__product-led__medium__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__linkedin__square__product-led__long__dark","retargeting-product-proof","linkedin","square","1200","1200","product-led","long","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__linkedin-square__product-led__long__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__linkedin__square__product-led__long__light","retargeting-product-proof","linkedin","square","1200","1200","product-led","long","light","draft","false","alfred-flagship-launch__retargeting-product-proof__linkedin-square__product-led__long__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__linkedin__square__illustration-led__short__dark","retargeting-product-proof","linkedin","square","1200","1200","illustration-led","short","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__linkedin-square__illustration-led__short__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__linkedin__square__illustration-led__short__light","retargeting-product-proof","linkedin","square","1200","1200","illustration-led","short","light","draft","false","alfred-flagship-launch__retargeting-product-proof__linkedin-square__illustration-led__short__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__linkedin__square__illustration-led__medium__dark","retargeting-product-proof","linkedin","square","1200","1200","illustration-led","medium","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__linkedin-square__illustration-led__medium__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__linkedin__square__illustration-led__medium__light","retargeting-product-proof","linkedin","square","1200","1200","illustration-led","medium","light","draft","false","alfred-flagship-launch__retargeting-product-proof__linkedin-square__illustration-led__medium__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__linkedin__square__illustration-led__long__dark","retargeting-product-proof","linkedin","square","1200","1200","illustration-led","long","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__linkedin-square__illustration-led__long__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__linkedin__square__illustration-led__long__light","retargeting-product-proof","linkedin","square","1200","1200","illustration-led","long","light","draft","false","alfred-flagship-launch__retargeting-product-proof__linkedin-square__illustration-led__long__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__meta__landscape__editorial-led__short__dark","retargeting-product-proof","meta","landscape","1200","628","editorial-led","short","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__meta-landscape__editorial-led__short__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__meta__landscape__editorial-led__short__light","retargeting-product-proof","meta","landscape","1200","628","editorial-led","short","light","draft","false","alfred-flagship-launch__retargeting-product-proof__meta-landscape__editorial-led__short__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__meta__landscape__editorial-led__medium__dark","retargeting-product-proof","meta","landscape","1200","628","editorial-led","medium","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__meta-landscape__editorial-led__medium__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__meta__landscape__editorial-led__medium__light","retargeting-product-proof","meta","landscape","1200","628","editorial-led","medium","light","draft","false","alfred-flagship-launch__retargeting-product-proof__meta-landscape__editorial-led__medium__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__meta__landscape__editorial-led__long__dark","retargeting-product-proof","meta","landscape","1200","628","editorial-led","long","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__meta-landscape__editorial-led__long__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__meta__landscape__editorial-led__long__light","retargeting-product-proof","meta","landscape","1200","628","editorial-led","long","light","draft","false","alfred-flagship-launch__retargeting-product-proof__meta-landscape__editorial-led__long__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__meta__landscape__product-led__short__dark","retargeting-product-proof","meta","landscape","1200","628","product-led","short","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__meta-landscape__product-led__short__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__meta__landscape__product-led__short__light","retargeting-product-proof","meta","landscape","1200","628","product-led","short","light","draft","false","alfred-flagship-launch__retargeting-product-proof__meta-landscape__product-led__short__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__meta__landscape__product-led__medium__dark","retargeting-product-proof","meta","landscape","1200","628","product-led","medium","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__meta-landscape__product-led__medium__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__meta__landscape__product-led__medium__light","retargeting-product-proof","meta","landscape","1200","628","product-led","medium","light","draft","false","alfred-flagship-launch__retargeting-product-proof__meta-landscape__product-led__medium__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__meta__landscape__product-led__long__dark","retargeting-product-proof","meta","landscape","1200","628","product-led","long","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__meta-landscape__product-led__long__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__meta__landscape__product-led__long__light","retargeting-product-proof","meta","landscape","1200","628","product-led","long","light","draft","false","alfred-flagship-launch__retargeting-product-proof__meta-landscape__product-led__long__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__meta__landscape__illustration-led__short__dark","retargeting-product-proof","meta","landscape","1200","628","illustration-led","short","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__meta-landscape__illustration-led__short__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__meta__landscape__illustration-led__short__light","retargeting-product-proof","meta","landscape","1200","628","illustration-led","short","light","draft","false","alfred-flagship-launch__retargeting-product-proof__meta-landscape__illustration-led__short__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__meta__landscape__illustration-led__medium__dark","retargeting-product-proof","meta","landscape","1200","628","illustration-led","medium","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__meta-landscape__illustration-led__medium__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__meta__landscape__illustration-led__medium__light","retargeting-product-proof","meta","landscape","1200","628","illustration-led","medium","light","draft","false","alfred-flagship-launch__retargeting-product-proof__meta-landscape__illustration-led__medium__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__meta__landscape__illustration-led__long__dark","retargeting-product-proof","meta","landscape","1200","628","illustration-led","long","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__meta-landscape__illustration-led__long__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__meta__landscape__illustration-led__long__light","retargeting-product-proof","meta","landscape","1200","628","illustration-led","long","light","draft","false","alfred-flagship-launch__retargeting-product-proof__meta-landscape__illustration-led__long__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__facebook__square__editorial-led__short__dark","retargeting-product-proof","facebook","square","1080","1080","editorial-led","short","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__facebook-square__editorial-led__short__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__facebook__square__editorial-led__short__light","retargeting-product-proof","facebook","square","1080","1080","editorial-led","short","light","draft","false","alfred-flagship-launch__retargeting-product-proof__facebook-square__editorial-led__short__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__facebook__square__editorial-led__medium__dark","retargeting-product-proof","facebook","square","1080","1080","editorial-led","medium","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__facebook-square__editorial-led__medium__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__facebook__square__editorial-led__medium__light","retargeting-product-proof","facebook","square","1080","1080","editorial-led","medium","light","draft","false","alfred-flagship-launch__retargeting-product-proof__facebook-square__editorial-led__medium__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__facebook__square__editorial-led__long__dark","retargeting-product-proof","facebook","square","1080","1080","editorial-led","long","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__facebook-square__editorial-led__long__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__facebook__square__editorial-led__long__light","retargeting-product-proof","facebook","square","1080","1080","editorial-led","long","light","draft","false","alfred-flagship-launch__retargeting-product-proof__facebook-square__editorial-led__long__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__facebook__square__product-led__short__dark","retargeting-product-proof","facebook","square","1080","1080","product-led","short","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__facebook-square__product-led__short__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__facebook__square__product-led__short__light","retargeting-product-proof","facebook","square","1080","1080","product-led","short","light","draft","false","alfred-flagship-launch__retargeting-product-proof__facebook-square__product-led__short__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__facebook__square__product-led__medium__dark","retargeting-product-proof","facebook","square","1080","1080","product-led","medium","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__facebook-square__product-led__medium__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__facebook__square__product-led__medium__light","retargeting-product-proof","facebook","square","1080","1080","product-led","medium","light","draft","false","alfred-flagship-launch__retargeting-product-proof__facebook-square__product-led__medium__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__facebook__square__product-led__long__dark","retargeting-product-proof","facebook","square","1080","1080","product-led","long","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__facebook-square__product-led__long__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__facebook__square__product-led__long__light","retargeting-product-proof","facebook","square","1080","1080","product-led","long","light","draft","false","alfred-flagship-launch__retargeting-product-proof__facebook-square__product-led__long__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__facebook__square__illustration-led__short__dark","retargeting-product-proof","facebook","square","1080","1080","illustration-led","short","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__facebook-square__illustration-led__short__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__facebook__square__illustration-led__short__light","retargeting-product-proof","facebook","square","1080","1080","illustration-led","short","light","draft","false","alfred-flagship-launch__retargeting-product-proof__facebook-square__illustration-led__short__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__facebook__square__illustration-led__medium__dark","retargeting-product-proof","facebook","square","1080","1080","illustration-led","medium","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__facebook-square__illustration-led__medium__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__facebook__square__illustration-led__medium__light","retargeting-product-proof","facebook","square","1080","1080","illustration-led","medium","light","draft","false","alfred-flagship-launch__retargeting-product-proof__facebook-square__illustration-led__medium__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__facebook__square__illustration-led__long__dark","retargeting-product-proof","facebook","square","1080","1080","illustration-led","long","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__facebook-square__illustration-led__long__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__facebook__square__illustration-led__long__light","retargeting-product-proof","facebook","square","1080","1080","illustration-led","long","light","draft","false","alfred-flagship-launch__retargeting-product-proof__facebook-square__illustration-led__long__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__facebook__portrait__editorial-led__short__dark","retargeting-product-proof","facebook","portrait","1080","1350","editorial-led","short","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__facebook-portrait__editorial-led__short__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__facebook__portrait__editorial-led__short__light","retargeting-product-proof","facebook","portrait","1080","1350","editorial-led","short","light","draft","false","alfred-flagship-launch__retargeting-product-proof__facebook-portrait__editorial-led__short__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__facebook__portrait__editorial-led__medium__dark","retargeting-product-proof","facebook","portrait","1080","1350","editorial-led","medium","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__facebook-portrait__editorial-led__medium__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__facebook__portrait__editorial-led__medium__light","retargeting-product-proof","facebook","portrait","1080","1350","editorial-led","medium","light","draft","false","alfred-flagship-launch__retargeting-product-proof__facebook-portrait__editorial-led__medium__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__facebook__portrait__editorial-led__long__dark","retargeting-product-proof","facebook","portrait","1080","1350","editorial-led","long","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__facebook-portrait__editorial-led__long__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__facebook__portrait__editorial-led__long__light","retargeting-product-proof","facebook","portrait","1080","1350","editorial-led","long","light","draft","false","alfred-flagship-launch__retargeting-product-proof__facebook-portrait__editorial-led__long__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__facebook__portrait__product-led__short__dark","retargeting-product-proof","facebook","portrait","1080","1350","product-led","short","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__facebook-portrait__product-led__short__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__facebook__portrait__product-led__short__light","retargeting-product-proof","facebook","portrait","1080","1350","product-led","short","light","draft","false","alfred-flagship-launch__retargeting-product-proof__facebook-portrait__product-led__short__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__facebook__portrait__product-led__medium__dark","retargeting-product-proof","facebook","portrait","1080","1350","product-led","medium","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__facebook-portrait__product-led__medium__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__facebook__portrait__product-led__medium__light","retargeting-product-proof","facebook","portrait","1080","1350","product-led","medium","light","draft","false","alfred-flagship-launch__retargeting-product-proof__facebook-portrait__product-led__medium__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__facebook__portrait__product-led__long__dark","retargeting-product-proof","facebook","portrait","1080","1350","product-led","long","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__facebook-portrait__product-led__long__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__facebook__portrait__product-led__long__light","retargeting-product-proof","facebook","portrait","1080","1350","product-led","long","light","draft","false","alfred-flagship-launch__retargeting-product-proof__facebook-portrait__product-led__long__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__facebook__portrait__illustration-led__short__dark","retargeting-product-proof","facebook","portrait","1080","1350","illustration-led","short","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__facebook-portrait__illustration-led__short__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__facebook__portrait__illustration-led__short__light","retargeting-product-proof","facebook","portrait","1080","1350","illustration-led","short","light","draft","false","alfred-flagship-launch__retargeting-product-proof__facebook-portrait__illustration-led__short__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__facebook__portrait__illustration-led__medium__dark","retargeting-product-proof","facebook","portrait","1080","1350","illustration-led","medium","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__facebook-portrait__illustration-led__medium__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__facebook__portrait__illustration-led__medium__light","retargeting-product-proof","facebook","portrait","1080","1350","illustration-led","medium","light","draft","false","alfred-flagship-launch__retargeting-product-proof__facebook-portrait__illustration-led__medium__light__v0_1_0__1x.png"
